state,fy_declared,incident_type
AL,2011,Severe Storm
AL,2011,Severe Storm
AL,2011,Severe Storm
AL,2011,Severe Storm
AL,2011,Severe Storm
AL,2011,Severe Storm
AL,2011,Severe Storm
AL,2011,Severe Storm
AL,2011,Severe Storm
AL,2011,Severe Storm
AL,2011,Severe Storm
AL,2011,Severe Storm
AL,2011,Severe Storm
AL,2011,Severe Storm
AL,2011,Severe Storm
AL,2011,Severe Storm
AL,2011,Severe Storm
AL,2011,Severe Storm
AL,2011,Severe Storm
AL,2011,Severe Storm
AL,2011,Severe Storm
AL,2011,Severe Storm
AL,2011,Severe Storm
AL,2011,Severe Storm
AL,2011,Severe Storm
AL,2011,Severe Storm
AL,2011,Severe Storm
AL,2011,Severe Storm
AL,2011,Severe Storm
AL,2011,Severe Storm
AL,2011,Severe Storm
AL,2011,Severe Storm
AL,2011,Severe Storm
AL,2011,Severe Storm
AL,2011,Severe Storm
AL,2011,Severe Storm
AL,2011,Severe Storm
AL,2011,Severe Storm
AL,2011,Severe Storm
AL,2011,Severe Storm
AL,2011,Severe Storm
AL,2011,Severe Storm
AL,2011,Severe Storm
AL,2011,Severe Storm
TX,2011,Fire
GA,2011,Severe Storm
GA,2011,Severe Storm
GA,2011,Severe Storm
GA,2011,Severe Storm
GA,2011,Severe Storm
GA,2011,Severe Storm
GA,2011,Severe Storm
GA,2011,Severe Storm
GA,2011,Severe Storm
GA,2011,Severe Storm
GA,2011,Severe Storm
GA,2011,Severe Storm
GA,2011,Severe Storm
GA,2011,Severe Storm
GA,2011,Severe Storm
GA,2011,Severe Storm
GA,2011,Severe Storm
GA,2011,Severe Storm
GA,2011,Severe Storm
GA,2011,Severe Storm
GA,2011,Severe Storm
GA,2011,Severe Storm
GA,2011,Severe Storm
GA,2011,Severe Storm
GA,2011,Severe Storm
GA,2011,Severe Storm
MS,2011,Severe Storm
MS,2011,Severe Storm
MS,2011,Severe Storm
MS,2011,Severe Storm
MS,2011,Severe Storm
MS,2011,Severe Storm
MS,2011,Severe Storm
MS,2011,Severe Storm
MS,2011,Severe Storm
MS,2011,Severe Storm
MS,2011,Severe Storm
MS,2011,Severe Storm
MS,2011,Severe Storm
MS,2011,Severe Storm
MS,2011,Severe Storm
MS,2011,Severe Storm
MS,2011,Severe Storm
MS,2011,Severe Storm
MS,2011,Severe Storm
MS,2011,Severe Storm
MS,2011,Severe Storm
MS,2011,Severe Storm
MS,2011,Severe Storm
MS,2011,Severe Storm
MS,2011,Severe Storm
MS,2011,Severe Storm
MS,2011,Severe Storm
MS,2011,Severe Storm
MS,2011,Severe Storm
MS,2011,Severe Storm
MS,2011,Severe Storm
MS,2011,Severe Storm
MS,2011,Severe Storm
MS,2011,Severe Storm
MS,2011,Severe Storm
MS,2011,Severe Storm
MS,2011,Severe Storm
MS,2011,Severe Storm
MS,2011,Severe Storm
MS,2011,Severe Storm
TX,2011,Fire
TX,2011,Fire
TX,2011,Fire
TN,2011,Severe Storm
TN,2011,Severe Storm
TN,2011,Severe Storm
TN,2011,Severe Storm
TN,2011,Severe Storm
TN,2011,Severe Storm
TN,2011,Severe Storm
TN,2011,Severe Storm
TN,2011,Severe Storm
TN,2011,Severe Storm
TN,2011,Severe Storm
TN,2011,Severe Storm
TN,2011,Severe Storm
TN,2011,Severe Storm
TN,2011,Severe Storm
TN,2011,Severe Storm
TN,2011,Severe Storm
TN,2011,Severe Storm
TN,2011,Severe Storm
TN,2011,Severe Storm
TN,2011,Severe Storm
TN,2011,Severe Storm
TN,2011,Severe Storm
TN,2011,Severe Storm
TN,2011,Severe Storm
TN,2011,Severe Storm
TN,2011,Severe Storm
TN,2011,Severe Storm
TN,2011,Severe Storm
TN,2011,Severe Storm
TN,2011,Severe Storm
TN,2011,Severe Storm
TN,2011,Severe Storm
TN,2011,Severe Storm
TN,2011,Severe Storm
TN,2011,Severe Storm
TN,2011,Severe Storm
TN,2011,Severe Storm
TN,2011,Severe Storm
TN,2011,Severe Storm
TN,2011,Severe Storm
TN,2011,Severe Storm
TN,2011,Severe Storm
TN,2011,Severe Storm
TN,2011,Severe Storm
TN,2011,Severe Storm
TN,2011,Severe Storm
TN,2011,Severe Storm
TN,2011,Severe Storm
TN,2011,Severe Storm
TN,2011,Severe Storm
TN,2011,Severe Storm
AR,2011,Severe Storm
AR,2011,Severe Storm
AR,2011,Severe Storm
AR,2011,Severe Storm
AR,2011,Severe Storm
AR,2011,Severe Storm
AR,2011,Severe Storm
AR,2011,Severe Storm
AR,2011,Severe Storm
AR,2011,Severe Storm
AR,2011,Severe Storm
AR,2011,Severe Storm
AR,2011,Severe Storm
AR,2011,Severe Storm
AR,2011,Severe Storm
AR,2011,Severe Storm
AR,2011,Severe Storm
AR,2011,Severe Storm
AR,2011,Severe Storm
AR,2011,Severe Storm
AR,2011,Severe Storm
AR,2011,Severe Storm
AR,2011,Severe Storm
AR,2011,Severe Storm
AR,2011,Severe Storm
AR,2011,Severe Storm
AR,2011,Severe Storm
AR,2011,Severe Storm
AR,2011,Severe Storm
AR,2011,Severe Storm
AR,2011,Severe Storm
AR,2011,Severe Storm
AR,2011,Severe Storm
AR,2011,Severe Storm
AR,2011,Severe Storm
AR,2011,Severe Storm
AR,2011,Severe Storm
AR,2011,Severe Storm
AR,2011,Severe Storm
AR,2011,Severe Storm
AR,2011,Severe Storm
AR,2011,Severe Storm
AR,2011,Severe Storm
AR,2011,Severe Storm
AR,2011,Severe Storm
AR,2011,Severe Storm
AR,2011,Severe Storm
AR,2011,Severe Storm
AR,2011,Severe Storm
AR,2011,Severe Storm
AR,2011,Severe Storm
AR,2011,Severe Storm
AR,2011,Severe Storm
AR,2011,Severe Storm
AR,2011,Severe Storm
AR,2011,Severe Storm
AR,2011,Severe Storm
AR,2011,Severe Storm
AR,2011,Severe Storm
AR,2011,Severe Storm
TN,2011,Flood
TN,2011,Flood
TN,2011,Flood
TN,2011,Flood
MS,2011,Flood
MS,2011,Flood
MS,2011,Flood
MS,2011,Flood
MS,2011,Flood
MS,2011,Flood
MS,2011,Flood
MS,2011,Flood
MS,2011,Flood
MS,2011,Flood
MS,2011,Flood
MS,2011,Flood
MS,2011,Flood
MS,2011,Flood
KY,2011,Severe Storm
KY,2011,Severe Storm
KY,2011,Severe Storm
KY,2011,Severe Storm
KY,2011,Severe Storm
KY,2011,Severe Storm
KY,2011,Severe Storm
KY,2011,Severe Storm
KY,2011,Severe Storm
KY,2011,Severe Storm
KY,2011,Severe Storm
KY,2011,Severe Storm
KY,2011,Severe Storm
KY,2011,Severe Storm
KY,2011,Severe Storm
KY,2011,Severe Storm
KY,2011,Severe Storm
KY,2011,Severe Storm
KY,2011,Severe Storm
KY,2011,Severe Storm
KY,2011,Severe Storm
KY,2011,Severe Storm
KY,2011,Severe Storm
KY,2011,Severe Storm
KY,2011,Severe Storm
KY,2011,Severe Storm
KY,2011,Severe Storm
KY,2011,Severe Storm
KY,2011,Severe Storm
KY,2011,Severe Storm
KY,2011,Severe Storm
KY,2011,Severe Storm
KY,2011,Severe Storm
KY,2011,Severe Storm
KY,2011,Severe Storm
KY,2011,Severe Storm
KY,2011,Severe Storm
KY,2011,Severe Storm
KY,2011,Severe Storm
KY,2011,Severe Storm
KY,2011,Severe Storm
KY,2011,Severe Storm
KY,2011,Severe Storm
KY,2011,Severe Storm
KY,2011,Severe Storm
KY,2011,Severe Storm
KY,2011,Severe Storm
KY,2011,Severe Storm
KY,2011,Severe Storm
KY,2011,Severe Storm
KY,2011,Severe Storm
KY,2011,Severe Storm
KY,2011,Severe Storm
KY,2011,Severe Storm
KY,2011,Severe Storm
KY,2011,Severe Storm
KY,2011,Severe Storm
KY,2011,Severe Storm
KY,2011,Severe Storm
KY,2011,Severe Storm
KY,2011,Severe Storm
KY,2011,Severe Storm
KY,2011,Severe Storm
KY,2011,Severe Storm
KY,2011,Severe Storm
KY,2011,Severe Storm
KY,2011,Severe Storm
KY,2011,Severe Storm
KY,2011,Severe Storm
KY,2011,Severe Storm
KY,2011,Severe Storm
KY,2011,Severe Storm
KY,2011,Severe Storm
KY,2011,Severe Storm
KY,2011,Severe Storm
KY,2011,Severe Storm
KY,2011,Severe Storm
KY,2011,Severe Storm
KY,2011,Severe Storm
IA,2011,Severe Storm
IA,2011,Severe Storm
IA,2011,Severe Storm
IA,2011,Severe Storm
IA,2011,Severe Storm
IA,2011,Severe Storm
LA,2011,Flood
LA,2011,Flood
LA,2011,Flood
LA,2011,Flood
LA,2011,Flood
LA,2011,Flood
LA,2011,Flood
LA,2011,Flood
LA,2011,Flood
LA,2011,Flood
LA,2011,Flood
LA,2011,Flood
LA,2011,Flood
LA,2011,Flood
LA,2011,Flood
LA,2011,Flood
LA,2011,Flood
LA,2011,Flood
LA,2011,Flood
LA,2011,Flood
LA,2011,Flood
LA,2011,Flood
LA,2011,Flood
LA,2011,Flood
LA,2011,Flood
LA,2011,Flood
TX,2011,Fire
TX,2011,Fire
AZ,2011,Fire
MO,2011,Severe Storm
MO,2011,Severe Storm
MO,2011,Severe Storm
MO,2011,Severe Storm
MO,2011,Severe Storm
MO,2011,Severe Storm
MO,2011,Severe Storm
MO,2011,Severe Storm
MO,2011,Severe Storm
MO,2011,Severe Storm
MO,2011,Severe Storm
MO,2011,Severe Storm
MO,2011,Severe Storm
MO,2011,Severe Storm
MO,2011,Severe Storm
MO,2011,Severe Storm
MO,2011,Severe Storm
MO,2011,Severe Storm
MO,2011,Severe Storm
MO,2011,Severe Storm
MO,2011,Severe Storm
MO,2011,Severe Storm
MO,2011,Severe Storm
MO,2011,Severe Storm
MO,2011,Severe Storm
MO,2011,Severe Storm
MO,2011,Severe Storm
MO,2011,Severe Storm
MO,2011,Severe Storm
MO,2011,Severe Storm
MO,2011,Severe Storm
MO,2011,Severe Storm
MO,2011,Severe Storm
MO,2011,Severe Storm
MO,2011,Severe Storm
MO,2011,Severe Storm
MO,2011,Severe Storm
MO,2011,Severe Storm
MO,2011,Severe Storm
MO,2011,Severe Storm
MO,2011,Severe Storm
TN,2011,Severe Storm
TN,2011,Severe Storm
TN,2011,Severe Storm
TN,2011,Severe Storm
TN,2011,Severe Storm
TN,2011,Severe Storm
TN,2011,Severe Storm
TN,2011,Severe Storm
TN,2011,Severe Storm
TN,2011,Severe Storm
TN,2011,Severe Storm
TN,2011,Severe Storm
TN,2011,Severe Storm
TN,2011,Severe Storm
TN,2011,Severe Storm
TN,2011,Severe Storm
TN,2011,Severe Storm
TN,2011,Severe Storm
TN,2011,Severe Storm
TN,2011,Severe Storm
TN,2011,Severe Storm
TN,2011,Severe Storm
TN,2011,Severe Storm
TN,2011,Severe Storm
TN,2011,Severe Storm
TN,2011,Severe Storm
TN,2011,Severe Storm
MN,2011,Flood
MN,2011,Flood
MN,2011,Flood
MN,2011,Flood
MN,2011,Flood
MN,2011,Flood
MN,2011,Flood
MN,2011,Flood
MN,2011,Flood
MN,2011,Flood
MN,2011,Flood
MN,2011,Flood
MN,2011,Flood
MN,2011,Flood
MN,2011,Flood
MN,2011,Flood
MN,2011,Flood
MN,2011,Flood
MN,2011,Flood
MN,2011,Flood
MN,2011,Flood
MN,2011,Flood
MN,2011,Flood
MN,2011,Flood
MN,2011,Flood
MN,2011,Flood
MN,2011,Flood
MN,2011,Flood
MN,2011,Flood
MN,2011,Flood
MN,2011,Flood
MN,2011,Flood
MN,2011,Flood
MN,2011,Flood
ND,2011,Flood
ND,2011,Flood
ND,2011,Flood
ND,2011,Flood
ND,2011,Flood
ND,2011,Flood
ND,2011,Flood
ND,2011,Flood
ND,2011,Flood
ND,2011,Flood
ND,2011,Flood
ND,2011,Flood
ND,2011,Flood
ND,2011,Flood
ND,2011,Flood
ND,2011,Flood
ND,2011,Flood
ND,2011,Flood
ND,2011,Flood
ND,2011,Flood
ND,2011,Flood
ND,2011,Flood
ND,2011,Flood
ND,2011,Flood
ND,2011,Flood
ND,2011,Flood
ND,2011,Flood
ND,2011,Flood
ND,2011,Flood
ND,2011,Flood
ND,2011,Flood
ND,2011,Flood
ND,2011,Flood
ND,2011,Flood
ND,2011,Flood
ND,2011,Flood
ND,2011,Flood
ND,2011,Flood
ND,2011,Flood
ND,2011,Flood
ND,2011,Flood
ND,2011,Flood
ND,2011,Flood
ND,2011,Flood
ND,2011,Flood
ND,2011,Flood
ND,2011,Flood
ND,2011,Flood
MS,2011,Flood
MS,2011,Flood
MS,2011,Flood
MS,2011,Flood
MS,2011,Flood
MS,2011,Flood
MS,2011,Flood
MS,2011,Flood
MS,2011,Flood
MS,2011,Flood
MS,2011,Flood
MS,2011,Flood
MS,2011,Flood
MS,2011,Flood
OK,2011,Severe Storm
OK,2011,Severe Storm
OK,2011,Severe Storm
OK,2011,Severe Storm
OK,2011,Severe Storm
OK,2011,Severe Storm
OK,2011,Severe Storm
OK,2011,Severe Storm
OK,2011,Severe Storm
OK,2011,Severe Storm
OK,2011,Severe Storm
OK,2011,Severe Storm
OK,2011,Severe Storm
OK,2011,Severe Storm
OK,2011,Severe Storm
OK,2011,Severe Storm
SD,2011,Flood
SD,2011,Flood
SD,2011,Flood
SD,2011,Flood
SD,2011,Flood
SD,2011,Flood
SD,2011,Flood
SD,2011,Flood
SD,2011,Flood
SD,2011,Flood
SD,2011,Flood
SD,2011,Flood
SD,2011,Flood
SD,2011,Flood
SD,2011,Flood
SD,2011,Flood
SD,2011,Flood
SD,2011,Flood
SD,2011,Flood
SD,2011,Flood
SD,2011,Flood
SD,2011,Flood
SD,2011,Flood
SD,2011,Flood
SD,2011,Flood
SD,2011,Flood
SD,2011,Flood
SD,2011,Flood
SD,2011,Flood
SD,2011,Flood
SD,2011,Flood
SD,2011,Flood
SD,2011,Flood
SD,2011,Flood
SD,2011,Flood
SD,2011,Flood
SD,2011,Flood
SD,2011,Flood
SD,2011,Flood
SD,2011,Flood
ID,2011,Flood
ID,2011,Flood
ID,2011,Flood
ID,2011,Flood
ID,2011,Flood
ID,2011,Flood
ND,2011,Severe Storm
ND,2011,Severe Storm
ND,2011,Severe Storm
ND,2011,Severe Storm
ND,2011,Severe Storm
ND,2011,Severe Storm
ND,2011,Severe Storm
ND,2011,Severe Storm
ND,2011,Severe Storm
AK,2011,Fire
TX,2011,Fire
OK,2011,Severe Storm
OK,2011,Severe Storm
OK,2011,Severe Storm
OK,2011,Severe Storm
OK,2011,Severe Storm
OK,2011,Severe Storm
OK,2011,Severe Storm
OK,2011,Severe Storm
OK,2011,Severe Storm
OK,2011,Severe Storm
TX,2011,Fire
TX,2011,Fire
TX,2011,Fire
AZ,2011,Fire
AZ,2011,Fire
TX,2011,Fire
TX,2011,Fire
OK,2011,Severe Storm
OK,2011,Severe Storm
OK,2011,Severe Storm
OK,2011,Severe Storm
OK,2011,Severe Storm
OK,2011,Severe Storm
OK,2011,Severe Storm
OK,2011,Severe Storm
OK,2011,Severe Storm
OK,2011,Severe Storm
OK,2011,Severe Storm
OK,2011,Severe Storm
OK,2011,Severe Storm
OK,2011,Severe Storm
OK,2011,Severe Storm
IL,2011,Severe Storm
IL,2011,Severe Storm
IL,2011,Severe Storm
IL,2011,Severe Storm
IL,2011,Severe Storm
IL,2011,Severe Storm
IL,2011,Severe Storm
IL,2011,Severe Storm
IL,2011,Severe Storm
IL,2011,Severe Storm
IL,2011,Severe Storm
IL,2011,Severe Storm
IL,2011,Severe Storm
IL,2011,Severe Storm
IL,2011,Severe Storm
IL,2011,Severe Storm
IL,2011,Severe Storm
IL,2011,Severe Storm
IL,2011,Severe Storm
IL,2011,Severe Storm
IL,2011,Severe Storm
MN,2011,Severe Storm
MN,2011,Severe Storm
NM,2011,Fire
NY,2011,Flood
NY,2011,Flood
NY,2011,Flood
NY,2011,Flood
NY,2011,Flood
NY,2011,Flood
NY,2011,Flood
NY,2011,Flood
NY,2011,Flood
NY,2011,Flood
NY,2011,Flood
NY,2011,Flood
NY,2011,Flood
NY,2011,Flood
NY,2011,Flood
NY,2011,Flood
NY,2011,Flood
NY,2011,Flood
NY,2011,Flood
NY,2011,Flood
NY,2011,Flood
NY,2011,Flood
NY,2011,Flood
AK,2011,Flood
AK,2011,Flood
AK,2011,Flood
AZ,2011,Fire
NM,2011,Fire
GA,2011,Fire
GA,2011,Fire
GA,2011,Fire
VT,2011,Severe Storm
VT,2011,Severe Storm
VT,2011,Severe Storm
VT,2011,Severe Storm
VT,2011,Severe Storm
VT,2011,Severe Storm
VT,2011,Severe Storm
VT,2011,Severe Storm
MA,2011,Tornado
MA,2011,Tornado
CO,2011,Fire
CO,2011,Fire
TX,2011,Fire
TX,2011,Fire
GA,2011,Fire
TX,2011,Fire
MT,2011,Severe Storm
MT,2011,Severe Storm
MT,2011,Severe Storm
MT,2011,Severe Storm
MT,2011,Severe Storm
MT,2011,Severe Storm
MT,2011,Severe Storm
MT,2011,Severe Storm
MT,2011,Severe Storm
MT,2011,Severe Storm
MT,2011,Severe Storm
MT,2011,Severe Storm
MT,2011,Severe Storm
MT,2011,Severe Storm
MT,2011,Severe Storm
MT,2011,Severe Storm
MT,2011,Severe Storm
MT,2011,Severe Storm
MT,2011,Severe Storm
MT,2011,Severe Storm
MT,2011,Severe Storm
MT,2011,Severe Storm
MT,2011,Severe Storm
MT,2011,Severe Storm
MT,2011,Severe Storm
MT,2011,Severe Storm
MT,2011,Severe Storm
MT,2011,Severe Storm
MT,2011,Severe Storm
MT,2011,Severe Storm
MT,2011,Severe Storm
MT,2011,Severe Storm
MT,2011,Severe Storm
MT,2011,Severe Storm
MT,2011,Severe Storm
MT,2011,Severe Storm
MT,2011,Severe Storm
MT,2011,Severe Storm
MT,2011,Severe Storm
MT,2011,Severe Storm
MT,2011,Severe Storm
MT,2011,Severe Storm
MT,2011,Severe Storm
MT,2011,Severe Storm
MT,2011,Severe Storm
MT,2011,Severe Storm
MT,2011,Severe Storm
MT,2011,Severe Storm
MT,2011,Severe Storm
MT,2011,Severe Storm
MT,2011,Severe Storm
MT,2011,Severe Storm
MT,2011,Severe Storm
MT,2011,Severe Storm
MT,2011,Severe Storm
NE,2011,Flood
NE,2011,Flood
NE,2011,Flood
NE,2011,Flood
NE,2011,Flood
NE,2011,Flood
NE,2011,Flood
NE,2011,Flood
NE,2011,Flood
NE,2011,Flood
NE,2011,Flood
NE,2011,Flood
NE,2011,Flood
NE,2011,Flood
NE,2011,Flood
NE,2011,Flood
NE,2011,Flood
NE,2011,Flood
TX,2011,Fire
TX,2011,Fire
TX,2011,Fire
TX,2011,Fire
TX,2011,Fire
TX,2011,Fire
TX,2011,Fire
IN,2011,Severe Storm
IN,2011,Severe Storm
IN,2011,Severe Storm
IN,2011,Severe Storm
IN,2011,Severe Storm
IN,2011,Severe Storm
IN,2011,Severe Storm
IN,2011,Severe Storm
IN,2011,Severe Storm
IN,2011,Severe Storm
IN,2011,Severe Storm
IN,2011,Severe Storm
IN,2011,Severe Storm
IN,2011,Severe Storm
IN,2011,Severe Storm
IN,2011,Severe Storm
IN,2011,Severe Storm
IN,2011,Severe Storm
IN,2011,Severe Storm
IN,2011,Severe Storm
IN,2011,Severe Storm
IN,2011,Severe Storm
IN,2011,Severe Storm
IN,2011,Severe Storm
IN,2011,Severe Storm
IN,2011,Severe Storm
IN,2011,Severe Storm
IN,2011,Severe Storm
IN,2011,Severe Storm
IN,2011,Severe Storm
IN,2011,Severe Storm
IN,2011,Severe Storm
IN,2011,Severe Storm
IN,2011,Severe Storm
IN,2011,Severe Storm
IN,2011,Severe Storm
OK,2011,Fire
KS,2011,Flood
KS,2011,Flood
KS,2011,Flood
KS,2011,Flood
NM,2011,Fire
NM,2011,Fire
NM,2011,Fire
NM,2011,Fire
NM,2011,Fire
NM,2011,Fire
IA,2011,Flood
IA,2011,Flood
IA,2011,Flood
IA,2011,Flood
IA,2011,Flood
IA,2011,Flood
NM,2011,Fire
MO,2011,Flood
MO,2011,Flood
MO,2011,Flood
MO,2011,Flood
MO,2011,Flood
MO,2011,Flood
MO,2011,Flood
MO,2011,Flood
MO,2011,Flood
MO,2011,Flood
MO,2011,Flood
MO,2011,Flood
MO,2011,Flood
MO,2011,Flood
MO,2011,Flood
MO,2011,Flood
MO,2011,Flood
MO,2011,Flood
MO,2011,Flood
MO,2011,Flood
MO,2011,Flood
MO,2011,Flood
MO,2011,Flood
MO,2011,Flood
MO,2011,Flood
MO,2011,Flood
MO,2011,Flood
MO,2011,Flood
NM,2011,Fire
TX,2011,Fire
TX,2011,Fire
TX,2011,Fire
TX,2011,Fire
TX,2011,Fire
TX,2011,Fire
TX,2011,Fire
TX,2011,Fire
TX,2011,Fire
TX,2011,Fire
TX,2011,Fire
TX,2011,Fire
TX,2011,Fire
TX,2011,Fire
TX,2011,Fire
TX,2011,Fire
TX,2011,Fire
TX,2011,Fire
TX,2011,Fire
TX,2011,Fire
TX,2011,Fire
TX,2011,Fire
TX,2011,Fire
TX,2011,Fire
TX,2011,Fire
TX,2011,Fire
TX,2011,Fire
TX,2011,Fire
TX,2011,Fire
TX,2011,Fire
TX,2011,Fire
TX,2011,Fire
TX,2011,Fire
TX,2011,Fire
TX,2011,Fire
TX,2011,Fire
TX,2011,Fire
TX,2011,Fire
TX,2011,Fire
TX,2011,Fire
TX,2011,Fire
TX,2011,Fire
TX,2011,Fire
TX,2011,Fire
TX,2011,Fire
TX,2011,Fire
TX,2011,Fire
TX,2011,Fire
TX,2011,Fire
TX,2011,Fire
TX,2011,Fire
TX,2011,Fire
TX,2011,Fire
TX,2011,Fire
TX,2011,Fire
TX,2011,Fire
TX,2011,Fire
TX,2011,Fire
TX,2011,Fire
TX,2011,Fire
TX,2011,Fire
TX,2011,Fire
TX,2011,Fire
TX,2011,Fire
TX,2011,Fire
TX,2011,Fire
TX,2011,Fire
TX,2011,Fire
TX,2011,Fire
TX,2011,Fire
TX,2011,Fire
TX,2011,Fire
TX,2011,Fire
TX,2011,Fire
TX,2011,Fire
TX,2011,Fire
TX,2011,Fire
TX,2011,Fire
TX,2011,Fire
TX,2011,Fire
TX,2011,Fire
TX,2011,Fire
TX,2011,Fire
TX,2011,Fire
TX,2011,Fire
TX,2011,Fire
TX,2011,Fire
TX,2011,Fire
TX,2011,Fire
TX,2011,Fire
TX,2011,Fire
TX,2011,Fire
TX,2011,Fire
TX,2011,Fire
TX,2011,Fire
TX,2011,Fire
TX,2011,Fire
TX,2011,Fire
TX,2011,Fire
TX,2011,Fire
TX,2011,Fire
TX,2011,Fire
TX,2011,Fire
TX,2011,Fire
TX,2011,Fire
TX,2011,Fire
TX,2011,Fire
TX,2011,Fire
TX,2011,Fire
TX,2011,Fire
TX,2011,Fire
TX,2011,Fire
TX,2011,Fire
TX,2011,Fire
TX,2011,Fire
TX,2011,Fire
TX,2011,Fire
TX,2011,Fire
TX,2011,Fire
TX,2011,Fire
TX,2011,Fire
TX,2011,Fire
NC,2011,Fire
NC,2011,Fire
VT,2011,Severe Storm
VT,2011,Severe Storm
VT,2011,Severe Storm
VT,2011,Severe Storm
AR,2011,Severe Storm
AR,2011,Severe Storm
AR,2011,Severe Storm
TX,2011,Fire
PA,2011,Severe Storm
PA,2011,Severe Storm
PA,2011,Severe Storm
PA,2011,Severe Storm
PA,2011,Severe Storm
OH,2011,Severe Storm
OH,2011,Severe Storm
OH,2011,Severe Storm
OH,2011,Severe Storm
OH,2011,Severe Storm
OH,2011,Severe Storm
OH,2011,Severe Storm
OH,2011,Severe Storm
OH,2011,Severe Storm
OH,2011,Severe Storm
OH,2011,Severe Storm
OH,2011,Severe Storm
OH,2011,Severe Storm
OH,2011,Severe Storm
OH,2011,Severe Storm
OH,2011,Severe Storm
OH,2011,Severe Storm
OH,2011,Severe Storm
OH,2011,Severe Storm
OH,2011,Severe Storm
OH,2011,Severe Storm
PR,2011,Severe Storm
PR,2011,Severe Storm
PR,2011,Severe Storm
PR,2011,Severe Storm
PR,2011,Severe Storm
PR,2011,Severe Storm
PR,2011,Severe Storm
PR,2011,Severe Storm
PR,2011,Severe Storm
PR,2011,Severe Storm
PR,2011,Severe Storm
PR,2011,Severe Storm
PR,2011,Severe Storm
OK,2011,Fire
OK,2011,Fire
TN,2011,Severe Storm
TN,2011,Severe Storm
TN,2011,Severe Storm
TN,2011,Severe Storm
TN,2011,Severe Storm
TN,2011,Severe Storm
TN,2011,Severe Storm
WY,2011,Severe Storm
WY,2011,Severe Storm
WY,2011,Severe Storm
WY,2011,Severe Storm
WY,2011,Severe Storm
WY,2011,Severe Storm
WY,2011,Severe Storm
WY,2011,Severe Storm
WY,2011,Severe Storm
WY,2011,Severe Storm
WY,2011,Severe Storm
WY,2011,Severe Storm
WY,2011,Severe Storm
WY,2011,Severe Storm
WY,2011,Severe Storm
WY,2011,Severe Storm
NH,2011,Flood
NH,2011,Flood
KY,2011,Severe Storm
KY,2011,Severe Storm
KY,2011,Severe Storm
KY,2011,Severe Storm
KY,2011,Severe Storm
KY,2011,Severe Storm
KY,2011,Severe Storm
OK,2011,Fire
MN,2011,Severe Storm
MN,2011,Severe Storm
MN,2011,Severe Storm
MN,2011,Severe Storm
MN,2011,Severe Storm
MN,2011,Severe Storm
MN,2011,Severe Storm
MN,2011,Severe Storm
MN,2011,Severe Storm
MN,2011,Severe Storm
MN,2011,Severe Storm
MN,2011,Severe Storm
MN,2011,Severe Storm
MN,2011,Severe Storm
MN,2011,Severe Storm
MN,2011,Severe Storm
KS,2011,Severe Storm
KS,2011,Severe Storm
KS,2011,Severe Storm
KS,2011,Severe Storm
KS,2011,Severe Storm
KS,2011,Severe Storm
KS,2011,Severe Storm
KS,2011,Severe Storm
KS,2011,Severe Storm
KS,2011,Severe Storm
KS,2011,Severe Storm
KS,2011,Severe Storm
KS,2011,Severe Storm
KS,2011,Severe Storm
KS,2011,Severe Storm
KS,2011,Severe Storm
KS,2011,Severe Storm
KS,2011,Severe Storm
KS,2011,Severe Storm
KS,2011,Severe Storm
KS,2011,Severe Storm
KS,2011,Severe Storm
KS,2011,Severe Storm
KS,2011,Severe Storm
KS,2011,Severe Storm
OK,2011,Fire
OK,2011,Fire
OK,2011,Fire
OK,2011,Fire
OK,2011,Fire
OK,2011,Fire
OK,2011,Fire
OK,2011,Fire
UT,2011,Flood
UT,2011,Flood
UT,2011,Flood
UT,2011,Flood
UT,2011,Flood
UT,2011,Flood
UT,2011,Flood
UT,2011,Flood
UT,2011,Flood
UT,2011,Flood
UT,2011,Flood
UT,2011,Flood
UT,2011,Flood
UT,2011,Flood
UT,2011,Flood
UT,2011,Flood
UT,2011,Flood
UT,2011,Flood
UT,2011,Flood
OK,2011,Fire
NE,2011,Severe Storm
NE,2011,Severe Storm
NE,2011,Severe Storm
NE,2011,Severe Storm
NE,2011,Severe Storm
NE,2011,Severe Storm
NE,2011,Severe Storm
NE,2011,Severe Storm
NE,2011,Severe Storm
NE,2011,Severe Storm
NE,2011,Severe Storm
NE,2011,Severe Storm
NE,2011,Flood
NE,2011,Flood
NE,2011,Flood
NE,2011,Flood
NE,2011,Flood
NE,2011,Flood
NE,2011,Flood
NE,2011,Flood
NE,2011,Flood
NE,2011,Flood
NE,2011,Flood
NE,2011,Flood
NE,2011,Flood
NE,2011,Flood
NE,2011,Flood
NE,2011,Flood
NE,2011,Flood
MO,2011,Flood
MO,2011,Flood
MO,2011,Flood
MO,2011,Flood
MO,2011,Flood
MO,2011,Flood
MO,2011,Flood
MO,2011,Flood
MO,2011,Flood
MO,2011,Flood
MO,2011,Flood
TX,2011,Fire
LA,2011,Flood
LA,2011,Flood
LA,2011,Flood
LA,2011,Flood
LA,2011,Flood
LA,2011,Flood
LA,2011,Flood
LA,2011,Flood
LA,2011,Flood
LA,2011,Flood
LA,2011,Flood
LA,2011,Flood
LA,2011,Flood
LA,2011,Flood
LA,2011,Flood
LA,2011,Flood
LA,2011,Flood
LA,2011,Flood
